222466_s_at	MRPL42	2286.9	1597.5	1317	1463	1080.3	1257.4	1686	1500.7	1541.4	2157.3	1154.1	1224.6
222467_s_at	PPP6R3	44.9	257.9	77.7	63.8	367.5	120.3	423.5	66.4	127.6	205.6	32.6	43.3
222468_at	KIAA0319L	507.8	629.5	1329.3	689.7	580.4	1342.4	1160.9	625.5	709.2	961.3	750.5	1072.2
222469_s_at	TOLLIP	863.6	947.3	330.6	177.3	275.3	234.9	416.1	593.6	420.4	241.9	137.9	121.7
222470_s_at	UQCC1	426.9	158.5	315.9	181	566.7	133.8	641	248.9	131.1	465.5	218.8	193.3
222471_s_at	KCMF1	503.5	291.1	617.3	89.5	472.9	646.6	465.7	517.1	300.5	664.8	387.6	55.5
222472_at	AFTPH	399.9	230.5	53.3	380.9	413.6	364.5	432.7	1049	353.5	519.3	523.3	405.3
222473_s_at	ERBIN	33.4	56	92.1	38.9	193.5	179	36.5	577.7	457.3	247.5	116.4	241.3
222474_s_at	TOMM22	52.5	35.3	76.8	48.2	48.6	31.9	61.6	21.1	58.8	53.4	86.7	57.7
222475_at	SAP30BP	560.5	284	452.1	264.3	237.1	219.3	123.3	232.9	264	317.1	392.7	303.7
222476_at	CNOT6	438.6	1023.3	705.9	543	290.2	780	1000.5	684.3	596.2	523.6	549.2	734.6
222477_s_at	TM7SF3	809.8	628.4	206.5	183.8	599.2	522.4	780.2	826.8	675.1	534.9	922.1	702
222478_at	VPS36	859.5	493.3	140.6	761.8	523.6	123.5	471.2	65.5	574.4	374	1131.9	84.4
222479_s_at	DYNC1LI1	964.8	553.9	956.6	189.9	883.1	679.3	575	1090.8	226.5	775.6	613.1	1139.7
222480_at	UBE2Q1	65.5	81.3	41.4	60.6	101.9	102.9	83.6	43.3	144.9	60.9	41.1	367.8
222481_at	TIMM10B	828.9	1221.1	884.4	1081.8	825.7	624.6	500.5	1312.8	616.7	546	455.5	740.4
222482_at	SSBP3	1467.1	1735.7	1690.8	3904.8	3563.7	2375.2	1355.4	2792	1769.5	1434.8	1220.1	1925.9
222483_at	EFHD2	428.9	201.7	208.6	448.4	561.4	158.9	667	211.2	540.2	204.8	180.1	229
222484_s_at	CXCL14	75.2	50.9	49.5	99.9	72.6	95.3	96.6	87.1	67	73.8	73.5	47.7
222485_at	FKBP3	289.1	430.8	322.7	333.7	277.3	800.1	503.9	655.2	204.6	225.4	643.7	277.4
222486_s_at	ADAMTS1	69.6	47.9	52.3	32.7	38	52.3	94.7	29.3	59.5	31.5	41.6	31.7
222487_s_at	RPS27L	630.7	546.2	650.8	505.7	808.3	984.1	503.7	357.3	521.7	467.4	74.4	287.9
222488_s_at	DCTN4	58.7	68.4	85.2	107.7	513.6	58.2	1578.1	3332.2	3425.6	2707.1	2424.5	1556.5
222489_s_at	WRNIP1	134.8	130.1	206.7	95.6	233.2	183.8	131.7	338.9	115.5	150.2	271.5	142.1
222490_at	LOC101060521	54.7	8.4	303.6	309.4	124.6	161.7	237.1	39.4	208.4	47.1	149.6	209.3
222491_at	HGSNAT	637.5	790	464.7	673.9	276.8	769	1056.9	535.8	730.4	301.9	377.9	138.8
222492_at	PDXK	821.7	1258.5	2170.2	935.2	1305	1103.9	1029	782.7	1222	1145.9	996.3	1264.6
222493_s_at	ZFAND3	1065.9	1239.6	1259.1	1155.7	1399.5	1922	1083.3	1247.4	1383.1	648.1	1154.5	642
222494_at	FOXN3	214.2	282.6	618.4	87	561.5	249.1	507.3	906.9	1112.1	686.4	816.6	526.7
222495_at	TMEM167B	176.2	113.2	684.5	250	242	204.5	349.2	570.3	80	174	485.9	485.1
222496_s_at	RBM47	691.6	515.1	1115	836.8	917.2	1559	180.2	1703	704.1	506.3	152.8	1117.3
222497_x_at	NMD3	481.7	107.8	450.4	445.6	515.5	282.8	173.7	475	718.2	296.9	299.4	319.2
222498_at	AZI2	30.7	85.4	48.3	71.8	51.5	64.3	73.7	69	145.1	47.3	92.6	53.1
222499_at	MRPS16	109.2	647.4	166.8	293.3	231.3	467.3	444.4	1165.4	878.2	1468.5	1027.3	149.6
222500_at	PPIL1	410.6	150.8	107.4	35.5	64.5	49.8	72.6	72.9	63.4	75.7	101.5	119
222501_s_at	REPIN1	34.2	76.1	324.7	788.8	804.7	837	476.3	25.4	307.5	452.4	978	451.3
222502_s_at	UFM1	173.9	586.1	67.1	153.6	128.5	182.2	103.7	53.5	158.9	331.3	216.3	120.8
222503_s_at	WDR41	168	153.3	141.3	294.2	71.3	105.4	347.8	164.5	154.2	307.7	69.2	123.5
222504_s_at	EMC8	40.5	209.3	134.8	86.7	86.8	53.8	95.4	134.9	61.1	147.2	152.5	39.2
222505_at	LMBR1	176.8	519.4	459	481	444.8	124.3	178.4	519.7	310.7	440.1	103.5	500.1
222506_at	LMBR1	279.8	51.5	109.4	110.7	191.2	59.1	41.5	59.4	48.4	190.3	79.5	47.6
222507_s_at	TMEM9B	300.2	1009.6	448.6	1803.7	1303	377	1341.7	2173.5	3047.2	2673.6	2645.4	2507.9
222508_s_at	ARGLU1	106.3	277.7	174.3	43.1	53.9	36	89.7	45.7	90.2	37.7	52.3	50.8
222509_s_at	ZNF672	76.5	490.8	41.6	43	94	99	95.9	63.5	25.1	23.9	159.7	26.9
222510_s_at	MKRN2	272.8	300.1	255.5	433.7	768.1	369.4	31.1	471.6	425	639.2	127	357.5
222511_x_at	FAF1	29	195.9	64.4	41.1	35.5	44.9	85.1	39.7	31.5	41.2	126.8	57.4
222512_at	NUB1	143.4	991.9	231.5	326.7	195.9	791.7	338.3	953.9	74.5	38.7	780.9	433.4
222513_s_at	SORBS1	246.9	1228.2	343	792.8	460.6	1238.7	185.1	402	1390.9	269.8	433.2	557.4
222514_at	RRAGC	1731.9	1896.8	1479.1	1240.9	1567	1360.1	2006.3	1378.2	1498.6	1219.4	1452.8	1269.8
222515_x_at	TMEM165	266.6	221.9	270.6	526.8	164.7	170.1	216.9	120.8	202.1	344.7	126.3	232.3
222516_at	AP3M1	455.2	261.3	730.7	695.6	464	234.5	1099.8	262.6	286.6	504.6	574.6	615.5
222517_at	AP3M1	323.5	99.5	375	139.8	89.7	623.9	116.4	94.9	115.2	463.2	97.6	65.4
222518_at	ARFGEF2	448.2	411.5	733.8	195	448.3	508.3	701.9	188.5	552	855.6	1001.6	550
222519_s_at	IFT57	259	152.5	151.5	96.3	159.5	284.5	544.6	68.4	81.4	76.5	233.2	241.1
222520_s_at	IFT57	21.2	46.5	41.2	38.1	33.9	175.8	52.9	87.7	21.9	102	130.2	131.7
222521_x_at	NDUFC2-KCTD14	1167.7	196.8	1352.4	1297.9	1201.4	1462.6	1781.2	1678.5	1175.3	1349.6	1077.3	1669.6
222522_x_at	MRPS10	152.3	147.9	229.8	501.7	100.8	280.6	107.4	600.4	96	88.8	124.8	80.7
222523_at	SENP2	315.8	307.7	300.8	850.9	176.9	1002.3	525.4	367	387.2	447.2	582.8	189.4
222524_s_at	ASB6	232	101.3	466.2	333.2	142.4	276.1	110.1	197.7	49.4	67.9	723.9	402.9
222525_s_at	CCDC25	655.1	707.7	584.6	381.9	272.1	369.2	156.9	543.4	280.8	92	468.7	662.8
222526_at	GATAD2A	134.6	217.3	403.7	122.3	219.1	562	234.4	364.7	370.2	480.3	742.7	86.1
222527_s_at	RBM22	66.4	44.7	56.6	79.1	34.5	40.4	36.2	30.9	72.8	43.6	59.5	91.7
222528_s_at	SLC25A37	38391	75174.9	86178.1	110133	84542.3	62284.6	71367	88561.2	76146.9	79607.7	64318.3	68620.9
222529_at	SLC25A37	81348.7	77443	91771.2	115800	93053.6	57550.8	87832.3	101428	85785.5	76492.6	74517.2	76666.7
222530_s_at	MKKS	100.5	466.9	119.4	340.7	75.5	107.5	70.5	189	435.6	511.6	350.9	86.4
222531_s_at	AP5M1	390.4	317.3	176.9	287.4	277.4	290.8	333.5	201	223.5	251.7	127.8	113.2
222532_at	SRPRB	279.4	692.9	168.5	381.9	538.2	589.5	340.2	591.9	465.6	271.1	703.8	638.1
222533_at	CRBN	1094.5	500	512.7	510.3	425.2	645.3	857.1	791	870.7	587.6	510.1	797.6
222534_s_at	INF2	55.4	70.1	26.2	59.6	208.8	43	244.2	76.9	59.2	54.6	83	190.7
222535_at	INF2	25	43.1	36.3	32.8	30.2	24.5	57.5	33.1	24.5	21.1	52.7	35.4
222536_s_at	ZNF395	302.4	306.2	397.6	546.3	330.8	245.8	167.2	348.5	355.1	131.9	354.9	360.9
222537_s_at	CDC42SE1	140.2	910.4	216.6	199.5	196.2	146	220.6	223.7	192.2	218.1	171.3	126.3
222538_s_at	APPL1	156.3	225	193	180.8	195.4	151	78.2	213.6	224.8	375	219.5	296.3
222539_at	CLN6	80.5	114.5	76.8	78.7	66.3	127.6	75.8	110.4	77.3	307.9	132.3	156
222540_s_at	RSF1	14234.4	9783.2	13737.1	9778.4	6946.8	7116.2	6231.5	5457.3	5277	5041.5	3936.7	4138.1
222541_at	RSF1	265.4	625.2	424	176.8	242.4	466	451.5	498.1	494.3	63.2	61.6	226.6
222542_x_at	COQ8A	121.4	38.4	52.9	55.7	147.5	51.2	186.3	118.9	69.6	99.6	63.3	88.4
222543_at	DERL1	241.1	774	417.2	408.2	350.5	690.1	1128.8	1371.5	1108.9	1680.1	1279.7	1070.2
222544_s_at	WHSC1L1	16444.7	12811.1	14515.1	11229.4	7010.5	6948.7	6714.5	6154.2	5128.3	5719.5	4684.3	3773.3
222545_s_at	TMEM254	157.1	164.9	165.6	157.3	145.6	137.8	130.7	151.8	147.4	135.3	148.4	150.2
222546_s_at	EPS8L2	56.9	147.7	216.8	369.2	91.7	109.7	351.3	126.8	175.4	318.1	239.9	563.1
222547_at	MAP4K4	40.8	573.7	93.6	287.4	306.5	340.6	330.5	268.2	378.2	146.7	50.3	243.8
222548_s_at	MAP4K4	127.9	83.5	134.1	60.8	44.6	139.6	173.1	101.3	281	85.8	149.3	309.9
222549_at	CLDN1	1243.7	880.8	1140.4	688.2	1431.7	1266.6	1577.5	1185.2	1064.8	948.9	808.1	1334.5
222550_at	ARMC1	496.5	386	519.7	241.6	608.9	457.6	515.3	348.7	683.6	788.1	221.1	405.9
222551_s_at	C8orf33	189.4	188	251.7	116.7	105.4	138.7	112.4	135.2	173.3	133.9	128.2	193.3
222552_at	GOLT1B	340	154.9	379.6	578	431.7	302.6	175.3	354.5	311.9	142.4	131.3	80.3
222553_x_at	OXR1	202	189.5	73.9	246.7	205.6	151	309.9	134.1	202.1	105.4	212.9	195.5
222554_s_at	NOL6	332.4	369.9	372.6	295.5	540.2	417.6	301.6	211.2	218.7	261.1	258.2	223
222555_s_at	MRPL44	246	109.1	213.4	34.6	102.3	394.6	723.5	431.9	497.2	106.2	340.4	270.9
222556_at	ALG5	355	505.3	324.1	349.6	255.8	726	817.7	233.1	397.8	161.7	240.2	85.6
222557_at	STMN3	1600.9	1989.9	1815.5	2044.2	2488.9	1383.1	1182.7	1385.8	1273.8	990.5	1385.9	1387.1
222558_at	RPRD1A	267.4	30.9	207.2	261.9	59.5	65	281.3	26.2	33.9	278.9	85.5	238.8
222559_s_at	RPRD1A	495.6	663.2	623.1	452.4	94.9	614.5	455.7	231.5	232.7	596.7	156.2	111.3
222560_at	LANCL2	100.1	189.3	155.5	99.8	86.4	112.3	128.4	422	104.5	316.1	94	188
222561_at	LANCL2	1030.7	1135.6	1092.9	1151.5	1416.7	1679.1	1647.7	997	1690.5	2329.4	1483.5	801.7
222562_s_at	TNKS2	479.1	260.4	362.5	175.8	324.8	190.5	343.7	91.8	246.9	185.9	431.4	513.6
222563_s_at	TNKS2	50.4	211.2	518.7	84	79.8	86.5	258.4	294.9	799	74.4	373.8	256.4
222564_at	POGK	69.1	332.4	375.1	80.5	18.4	80.6	38.6	93.8	161.9	40.5	222.3	289
222565_s_at	PRKD3	58.5	80.5	63.8	71.1	84.3	80.3	62.5	82.3	48	62.1	102.9	59.3
222566_at	KMT5B	62.6	54.9	88.3	38.7	427.6	123.2	70.9	61.2	315.4	89.7	72	57
222567_s_at	MEX3C	276	260.7	346.8	307.3	415.3	404.8	279.6	304.5	367.7	570	343.6	528.3
222568_at	UGGT1	270.1	618.3	1018.1	272.6	326	375.7	763.9	416	1045.3	233.4	1311.5	1045.7
222569_at	UGGT1	583.8	219.5	516.3	350.5	581.9	547.8	580.4	514	543.3	954.7	397.5	587.9
222570_at	NCS1	644.4	214.4	225.1	200	186.1	255.1	345.8	228.5	110.6	163.3	367	232.8
222571_at	ST6GALNAC6	161.2	164.7	211.6	123.5	87	142.4	301.2	163.7	118	131.3	320.1	118.6
222572_at	PDP1	29.6	34.5	139.3	52.9	41.4	83.1	28.8	201.6	52.2	62.4	41.3	50
222573_s_at	SAV1	555.1	269.1	330.8	225	393	305.9	325.4	543.8	280.3	152	256.7	348.6
222574_s_at	DHX40	259.2	431.2	322.7	616.7	977	393.5	917	1599.4	1470.9	891.6	927	666
222575_at	SETD5	1453	1324.3	1757.8	1383.9	1172.8	1554.1	1446.6	942.8	770.1	559.9	1188	1291.1
222576_s_at	AGO1	252.6	713.7	515.4	739.6	464.5	853.6	701.3	339.7	552	827.1	519.3	794.2
222577_at	CCDC90B	93.5	46.6	139.1	262.2	188.6	112.6	90.4	404.1	125.7	85.5	270.2	165.5
222578_s_at	UBA5	423.1	581	645.4	287.4	518.9	684.4	637.9	391	326.6	510.1	405.1	346.5
222579_at	UBA5	434.3	483.4	408.8	159.4	288	135.4	390	330.2	166.8	179.2	411.8	349
222580_at	ZNF644	332.6	197.8	454.5	399.5	250.2	350	248.8	195.7	170.7	327.2	750.8	347.5
222581_at	XPR1	792.3	923.1	891	940.4	800.7	774.9	680.6	475.2	643.7	597.4	673.2	728.2
222582_at	PRKAG2	61.7	232.8	136.6	183.1	46.3	84.5	95.3	123.9	69.6	46.1	57.1	104.2
222583_s_at	NUP50	196.9	127.9	286	179.7	116.3	129.1	188.1	80.7	199.5	154.4	146	194.4
222584_at	MSTO1	1024	802.8	571.8	1982.7	1441.2	1769.5	1497.5	1046	1596.8	386.1	1375.3	1593.4
222585_x_at	KRCC1	767.5	867.5	1049.2	916.4	921.4	1024.4	1184.7	1004.1	1148.1	1216.4	341	1125.1
222586_s_at	OSBPL11	487.6	189.1	567.2	668.6	430	409.4	703.6	514.6	382	631.7	399.1	485.8
222587_s_at	GALNT7	514.2	51.7	362.4	121.3	230.4	366.8	354	215.6	219.2	269.4	313.4	88.3
222588_s_at	C11orf57	182.1	117.5	101	683.5	183.4	132.5	270.1	203.8	124.4	231.6	105.8	250.5
222589_at	NLK	116.3	374.5	313.5	302.6	209.2	46.7	458.9	289.7	325.5	454.1	207.7	424.7
222590_s_at	NLK	247.4	342.5	466.5	278.9	266.7	657.2	790.1	275.6	346.7	289.7	904	382
222591_at	STYXL1	905.2	395.8	630.7	560.8	834.1	1051.6	421.6	622	477.8	438.1	336.6	768.8
222592_s_at	ACSL5	122.6	155.2	308	644.6	429.4	141.9	158.5	147.9	158.2	236.9	227.5	340.2
222593_s_at	SPATS2	542.4	469.3	120.7	75.9	879.9	625	254.5	533.6	651.1	239	489.4	219.1
222594_s_at	SPATS2	292	676.9	200.9	98.4	448.5	272.2	123.4	69.6	81.6	119.8	124.9	99.2
222595_s_at	DIDO1	319.5	904.5	270	235.5	200.4	120.3	669.2	247.9	136.3	381.4	99.7	767
222596_s_at	LGR4	34	100	75.4	124.8	103.5	144.8	72.6	66	58.9	71.2	140.6	109.5
222597_at	SNAP29	198.6	283.3	317.3	198.8	1043.9	293.3	153.1	214	157.2	208.6	279.6	168.1
222598_s_at	NAV2	1298.6	884.4	522.8	1005.6	1170.1	945.7	937.6	1354.2	838.5	406.9	329.9	905
222599_s_at	NAV2	2206	900.2	1911.1	1219.7	2096.5	1402.1	770.4	2205.3	508.9	1649.8	309.8	1080.3
222600_s_at	UBA6	209.5	1005.1	433.3	743.8	1236.9	621.9	1000.6	1595.3	554.7	481.4	708.2	183.7
222601_at	UBA6	83.5	850.3	76.4	83.9	932.6	1557	404.3	546.7	63.6	620.7	854.7	414
222602_at	UBA6	114.9	221.4	33	38.9	124.2	225.1	132	22.7	53.6	238.5	298	252.9
222603_at	ERMP1	45.6	124.9	70	435.9	256.8	53.3	397.8	36.2	17.6	31.2	426.7	106.3
222604_at	GTF3C3	40.9	29	127.4	109.9	20.7	26	55.3	26.3	142.4	215.8	39.7	44.1
222605_at	RCOR3	210.4	86.2	342.8	169.3	603.7	110.5	1236	1651.5	1736.8	696.5	1118.1	449
222606_at	ZWILCH	333.1	100.3	93.1	88.6	69	135.3	119.9	37.3	176.7	34.9	91.7	111.3
222607_s_at	DIS3	463.9	492.5	422.5	355.5	429.6	495.2	460.2	84.3	424.5	509.6	963.9	570.8
222608_s_at	ANLN	243.1	510.6	170.4	231.1	169.9	147	261.3	24.9	24.2	300.8	99.5	271.9
222609_s_at	EXOSC1	47.4	62.5	56.4	50.7	44.7	51.3	56.4	51.9	57	81.8	98.9	60.1
222610_s_at	S100PBP	143.2	117.8	708.4	476.8	806.1	606.8	356.1	616	625	374.5	208.7	127.4
222611_s_at	PSPC1	363.5	97.7	105	119.4	40.9	44.6	291.7	156.2	32.1	173.4	297	87
222612_at	PSPC1	930.8	1150	1071	323.6	634	906.5	657.3	478.4	295.2	297.5	716.8	1039.3
222613_at	C12orf4	289	401.7	263.9	652.9	261.5	472.9	740.4	312.4	479.9	527.4	498.4	580.9
222614_at	RWDD2B	464.4	36.7	51	74.8	184.2	250.2	65.2	285.6	226.3	130	274.2	171.5
222615_s_at	LOC100630923	1710.5	2658.7	1854.1	1507.1	1987.3	2042.3	1922.5	1914.2	1547.6	1487.8	2158.8	1805.2
222616_s_at	USP16	500.4	261	81.3	401.4	298.5	677	581.1	259.7	184.1	357.4	104.2	121.2
222617_s_at	FAM204A	459.8	340.8	359.6	748.7	700.7	873	911	1480.2	568.6	1962.6	1254.9	1087.8
222618_at	SMU1	115.3	529.1	355.1	116.1	97.9	594.6	140.8	138	119.2	292.9	356.7	286.9
222619_at	ZNF281	865.9	340.6	850.2	867.2	719.4	1052.1	751.6	756.2	677.6	589	682.2	1038.5
222620_s_at	DNAJC1	1040.6	708.1	1167.7	694.9	755.7	839	1965.4	1209.4	1353.5	1257	1312.9	1114
222621_at	DNAJC1	414.2	334.5	258	301.8	77.9	261.1	584.9	226.4	465	278	470.8	323.2
222622_at	PGP	224.5	397.2	260.2	138.5	557.8	184.5	283.3	284.9	289.2	591.8	237.5	426
222623_s_at	ZNF639	309.7	118.5	268.2	399.2	191.5	458.8	241.4	223.5	286.1	68.6	279.4	656
222624_s_at	ZNF639	34	94.5	128.7	31.9	28.6	34.2	54.3	63.1	22.9	51.6	33.5	32.3
222625_s_at	NDE1	1029.9	1008.2	807.9	1046.7	793.1	1168.2	571.5	763.3	572.5	1087.4	425.8	831.3
222626_at	RBM26	1474.3	1405.3	1787.8	1123	1065.5	918.4	720.3	380.5	826.3	1097.4	1015.9	1391.3
222627_at	VPS54	789.4	241.3	636.4	324.3	938.7	1126.2	962	522.4	979.9	598.8	394.4	702.5
222628_s_at	REV1	525.1	508.7	442	669	126.7	385.3	586.8	873.3	494.6	350.7	462.4	234.2
222629_at	REV1	25.7	42.1	37.4	19.8	22	28.9	21.8	42.7	22.2	18.1	27.7	51
222630_at	RFX7	120.5	280.2	45.4	185	256.1	427	396	224.8	190.1	740.7	535.8	488.3
222631_at	SEPSECS-AS1	813.1	1960.9	1170.9	862.3	1221.9	1623.6	1643.5	1629.5	474.9	1130	762	1212.2
222632_s_at	LZTFL1	247	52.5	48.1	41.1	58	69.1	57.9	47.4	85.6	165.9	38.9	49.8
222633_at	TBL1XR1	1420.2	735.1	1287.3	678.7	1385	770.5	1196.4	1718	1251.8	1395.3	869.9	859.3
222634_s_at	TBL1XR1	1697.1	1757.1	2031.5	2417.8	2559.5	1813.1	1558.6	1701.2	1834	1361.6	1291.4	1590
222635_s_at	MED28	1044.8	1661.8	1574.4	1776.7	2082.4	740.7	2776.1	4238.4	2884.6	3426.2	3522.7	3798.9
222636_at	MED28	389.6	86.1	411	436.4	717.9	286	1911	2460.1	1737	2131.9	1318.9	1846.5
222637_at	COMMD10	42.3	16.6	83	177.8	160.3	20.3	345.4	96.4	284.6	89	123.8	195.8
222638_s_at	TMEM242	1162.9	1230.2	1507.9	948.1	1375	1248.2	1094.2	676.1	939.6	771.7	1122.9	854.3
222639_s_at	LOC101928317	155.4	132.4	142.4	70.4	79.1	48.1	83.8	275.8	360.1	55.3	64.7	383.3
222640_at	DNMT3A	762	198.2	85.7	1227	624.9	726.4	899.5	780.2	675.8	160.7	1346	266.1
222641_s_at	FAM222B	571.8	596.6	523.2	400	591.9	524	294.1	471.6	507	524.4	608.6	384.7
222642_s_at	TMEM33	57.1	92.2	187.3	103.2	141.1	370.7	205.8	175.6	206.7	57.6	25.2	25.7
222643_s_at	BBS1	162.7	152.5	297.7	1033	728.4	1168.6	1348	837.8	685.7	297.7	559.9	778.8
222644_s_at	COLGALT1	85.2	349.4	339.1	137.2	155.9	171.8	147.9	117.8	178.5	663.5	216.6	628
222645_s_at	KCTD5	81.2	956.1	565.8	1166.1	724.7	1022.8	1009.1	934.9	1197.1	841.1	885.7	887.1
222646_s_at	ERO1A	334.6	199.7	455.7	305.3	211.2	331.5	258.3	132.5	190.2	45.5	42.5	91.2
222647_at	SLC35C1	445.9	325	474.5	368	413.5	296.7	297.3	449.3	341	342.8	320.3	273.4
222648_at	TBC1D16	133.4	152	469.5	303.1	121.7	63.7	60.6	63.5	113.5	277	172.4	85.6
222649_at	XPO4	1254.3	1319.5	1683.3	1932.8	2329.6	1681.4	505.8	512.6	460	879.8	491	489.5
222650_s_at	SLC2A4RG	131.1	385.1	981.9	1146.1	638.3	843.7	909.3	915.9	578.9	964.1	1025.9	1054.4
222651_s_at	TRPS1	163.8	578.4	1414.7	236.1	621.8	1150.2	905.5	111.1	422.3	361.6	531.5	494.4
222652_s_at	GLYR1	227.8	139.6	240	629.6	415.6	159.5	733.6	330.5	557.6	585.4	788	122.1
222653_at	PNPO	1295.9	1470.9	1363.2	1176.1	1178.6	1201.9	1736.8	1588.2	1856.3	1782.5	1870	2145.9
222654_at	IMPAD1	461.1	559.4	155.5	62.3	681.8	431.7	315.6	334.3	342.4	368.1	452.4	47.6
222655_s_at	IMPAD1	112.4	32.3	215	174.5	78.7	36.2	122.6	368.5	25.5	100.2	57	31.3
222656_at	UBE2W	249.5	48	46.7	238.9	228.7	345.8	274.2	280.8	402.1	78	43.8	121.8
222657_s_at	UBE2W	546.1	436.1	448.6	553.3	122.3	714	315.1	310.4	241.2	666.5	208.2	629
222658_s_at	APTX	450.2	156.5	643.1	104.7	127.2	265.4	123	84.4	74.1	83.9	444.1	211.1
222659_at	IPO11-LRRC70	398.7	326.8	381.4	256.6	407.3	316	316.4	697.4	426.6	363.8	407	299.7
222660_s_at	RNF38	763.1	652.5	815.8	803.1	1088.3	1245.5	684	733.7	1041.3	928.9	1098.1	463.5
222661_at	AGGF1	1764.8	1697.7	1315.3	1308.4	1691.3	1750.5	2377.2	1910.6	1552.8	1724	1849.7	2233.3
222662_at	PPP1R3B	797.3	792.9	180	424	674.8	459.3	778	196.9	619.5	124.1	702.1	994.5
222663_at	RIOK2	21.2	174.7	180.2	47.5	23.7	24.1	28.1	11.5	198.6	176.3	140.5	30.5
222664_at	KCTD15	175.1	205.5	135.6	506.4	713.7	369.5	475.1	364.6	288.1	531.3	714.7	155.8
222665_at	RMDN1	492.1	405.6	647.2	945.5	468.8	1058.4	954.2	333.1	411.1	489.2	535.4	893.5
222666_s_at	RCL1	178.2	49.8	569.5	81.5	101.8	266	118.3	354.9	63.1	129.1	84.8	70.9
222667_s_at	ASH1L	248	163.7	119.3	509.5	430.3	366.2	684.4	744.1	115.7	872.5	483.6	529.9
222668_at	KCTD15	381.5	44	167.8	56.9	267.7	50.8	213.7	183.1	122.4	119.2	58.5	54.2
222669_s_at	SBDSP1	39.9	47.1	149.7	60.1	68.9	42.5	65.8	61.5	35.7	28.1	40.7	38.6
222670_s_at	MAFB	1120.7	1760	1305.9	492.3	823.2	1229.9	1285.5	236.6	760.6	1320.2	380.3	1006
222671_s_at	JMJD4	151.2	213.3	223	108.4	105.4	386	91.5	142.6	138.6	83.6	162.3	179.1
222672_at	LYRM4	923.4	311.6	412.1	284.7	265.2	295.7	262.3	227.9	740.5	210	561.9	267.1
222673_x_at	FAM122B	62.2	273.2	320.9	321.4	246.8	166.1	764.3	540.5	741.3	830.6	888.7	810.9
222674_at	SPOUT1	1259.9	942.8	647	765.2	1039.7	1224.8	720.7	1123.6	782.4	522.8	1351.2	1127.4
222675_s_at	BAIAP2L1	100.4	206	142	140.3	153.6	101.8	93.6	115.4	95.7	103.4	120.3	136.3
222676_at	FLJ30064	407.7	1196.5	695.1	298.3	270	360.3	378.3	434.8	666.7	327.5	476.3	762.4
222677_x_at	AURKAIP1	221	146.5	258.3	115.8	133.9	92.3	172.6	270.3	184.1	122.3	121.2	199.6
222678_s_at	DCUN1D1	2416.2	2230.6	3835.5	2661.6	2441.1	1700.2	3243.1	3025.9	3038.8	4771.9	3145.1	2322.9
222679_s_at	DCUN1D1	11272.3	5502.4	12828.7	5754.9	5051.3	4592.5	9019.3	9907.1	8413.6	7809	7358.1	7513.3
222680_s_at	DTL	550.8	582	691.4	533.5	474	515.3	851.2	256.8	465.6	50.7	300.6	804.5
222681_at	POGLUT1	153.7	112.1	397.5	399	161.6	153.3	768.1	136.2	135.2	200.3	611.3	93.5
222682_s_at	FAM114A2	600.8	282.1	46.6	559.7	504.7	525.1	420.4	493.6	568.3	516.7	662.4	603.4
222683_at	RNF20	663.8	1300.2	878.3	746	1020.8	978.2	1086.9	1509.7	1497.1	2395.3	751.8	1299.3
222684_s_at	NOL10	1685.4	1074.1	1263.8	1166.9	814.4	1539.4	1457.3	1427	2280.1	898.1	1870.8	1831.3
222685_at	HAUS6	20.8	52.7	157.1	23.4	15.4	47.1	16.6	54.9	122.2	32.6	20.3	29.6
222686_s_at	CPPED1	517.9	704.6	230.2	180.4	264.2	219.4	191.8	199.1	530.3	254.8	256.1	288.2
222687_s_at	ACER3	676.8	118.2	92.8	71	181.3	572.2	266.7	99.1	371.3	116.4	317.2	431.3
222688_at	ACER3	103	273.5	128.3	253.9	23.3	112.9	98.5	203.9	203	204.2	83.6	162.7
222689_at	ACER3	144.5	154.5	147.1	56.4	33.6	165.7	58.2	230.3	389	247.4	266.6	62.1
222690_s_at	TMEM39A	1104.9	756.9	174.6	746.2	735.9	939.9	422.4	813.9	584.7	640.4	582.6	269.7
222691_at	SLC35B3	245.6	294.6	38.4	307.8	13.6	23.1	16.8	266.6	270.8	239.3	189.3	24.1
222692_s_at	LOC101928615	200.3	187.9	211.9	249.4	110.1	153.4	152.8	238.2	226.6	257.9	132.3	166.5
222693_at	LOC101928615	10.6	50	313.5	58.8	34.3	19.7	30.6	42.7	342.7	53.5	28.7	65.3
222694_at	CENPBD1P1	1288.6	470.1	971	1743.9	621.4	288.4	224.6	1276.7	1168.6	1372.1	399.2	281.5
222695_s_at	AXIN2	674.1	645.1	1056.8	670.5	430.9	440.9	661.8	531	555.9	505.7	748.3	290.3
222696_at	AXIN2	120.2	502.5	118.1	467.2	478.4	850.3	607.4	441.9	107.9	214.3	411.9	430.6
222697_s_at	ABHD10	113.3	143.5	509.3	184.2	726.4	342.2	91.8	83.7	134.9	335	59.1	69.9
222698_s_at	IMPACT	68.8	222.1	55.8	17.8	509.7	41.6	47.2	60.4	27.6	92.7	102.9	295
222699_s_at	PLEKHF2	205.2	418	457.1	26.4	259.1	126	46	46.1	179.1	22.9	250.3	545.2
